,date,sarimax_cases_forecasted,state
4190,2021-01-29,730326.0,Georgia
4191,2021-01-30,735884.0,Georgia
4192,2021-01-31,741583.0,Georgia
4193,2021-02-01,747325.0,Georgia
4194,2021-02-02,751356.0,Georgia
4195,2021-02-03,757582.0,Georgia
4196,2021-02-04,763040.0,Georgia
4197,2021-02-05,768781.0,Georgia
4198,2021-02-06,774529.0,Georgia
4199,2021-02-07,780421.0,Georgia
4200,2021-02-08,786360.0,Georgia
4201,2021-02-09,790550.0,Georgia
4202,2021-02-10,796985.0,Georgia
4203,2021-02-11,802630.0,Georgia
4204,2021-02-12,808565.0,Georgia
4205,2021-02-13,814507.0,Georgia
4206,2021-02-14,820595.0,Georgia
4207,2021-02-15,826733.0,Georgia
4208,2021-02-16,831087.0,Georgia
4209,2021-02-17,837733.0,Georgia
4210,2021-02-18,843569.0,Georgia
4211,2021-02-19,849701.0,Georgia
4212,2021-02-20,855841.0,Georgia
4213,2021-02-21,862127.0,Georgia
4214,2021-02-22,868469.0,Georgia
4215,2021-02-23,872989.0,Georgia
4216,2021-02-24,879849.0,Georgia
4217,2021-02-25,885880.0,Georgia
4218,2021-02-26,892213.0,Georgia
4219,2021-02-27,898552.0,Georgia
4220,2021-02-28,905041.0,Georgia
4221,2021-03-01,911588.0,Georgia
4222,2021-03-02,916278.0,Georgia
4223,2021-03-03,923357.0,Georgia
4224,2021-03-04,929585.0,Georgia
4225,2021-03-05,936121.0,Georgia
4226,2021-03-06,942665.0,Georgia
4227,2021-03-07,949359.0,Georgia
4228,2021-03-08,956116.0,Georgia
4229,2021-03-09,960978.0,Georgia
4230,2020-12-10,37702.0,Wyoming
4231,2020-12-11,38175.0,Wyoming
4232,2020-12-12,38629.0,Wyoming
4233,2020-12-13,39230.0,Wyoming
4234,2020-12-14,39265.0,Wyoming
4235,2020-12-15,39658.0,Wyoming
4236,2020-12-16,40311.0,Wyoming
4237,2020-12-17,40784.0,Wyoming
4238,2020-12-18,41216.0,Wyoming
4239,2020-12-19,41386.0,Wyoming
4240,2020-12-20,41974.0,Wyoming
4241,2020-12-21,41854.0,Wyoming
4242,2020-12-22,42112.0,Wyoming
4243,2020-12-23,42656.0,Wyoming
4244,2020-12-24,43000.0,Wyoming
4245,2020-12-25,43350.0,Wyoming
4246,2020-12-26,43476.0,Wyoming
4247,2020-12-27,43914.0,Wyoming
4248,2020-12-28,43709.0,Wyoming
4249,2020-12-29,43837.0,Wyoming
4250,2020-12-30,44267.0,Wyoming
4251,2020-12-31,44549.0,Wyoming
4252,2021-01-01,44765.0,Wyoming
4253,2021-01-02,44800.0,Wyoming
4254,2021-01-03,45130.0,Wyoming
4255,2021-01-04,44798.0,Wyoming
4256,2021-01-05,44827.0,Wyoming
4257,2021-01-06,45157.0,Wyoming
4258,2021-01-07,45320.0,Wyoming
4259,2021-01-08,45430.0,Wyoming
4260,2021-01-09,45320.0,Wyoming
4261,2021-01-10,45553.0,Wyoming
4262,2021-01-11,45086.0,Wyoming
4263,2021-01-12,44997.0,Wyoming
4264,2021-01-13,45220.0,Wyoming
4265,2021-01-14,45260.0,Wyoming
4266,2021-01-15,45259.0,Wyoming
4267,2021-01-16,45031.0,Wyoming
4268,2021-01-17,45148.0,Wyoming
4269,2021-01-18,44553.0,Wyoming
4270,2021-01-19,44339.0,Wyoming
4271,2021-01-20,44446.0,Wyoming
4272,2021-01-21,44373.0,Wyoming
4273,2021-01-22,44250.0,Wyoming
4274,2021-01-23,43902.0,Wyoming
4275,2021-01-24,43900.0,Wyoming
4276,2021-01-25,43171.0,Wyoming
4277,2021-01-26,42832.0,Wyoming
4278,2021-01-27,42823.0,Wyoming
4279,2021-01-28,42628.0,Wyoming
4280,2021-01-29,42382.0,Wyoming
4281,2021-01-30,41902.0,Wyoming
4282,2021-01-31,41780.0,Wyoming
4283,2021-02-01,40911.0,Wyoming
4284,2021-02-02,40444.0,Wyoming
4285,2021-02-03,40314.0,Wyoming
4286,2021-02-04,39992.0,Wyoming
4287,2021-02-05,39620.0,Wyoming
4288,2021-02-06,39006.0,Wyoming
4289,2021-02-07,38759.0,Wyoming
4290,2021-02-08,37747.0,Wyoming
4291,2021-02-09,37147.0,Wyoming
4292,2021-02-10,36892.0,Wyoming
4293,2021-02-11,36440.0,Wyoming
4294,2021-02-12,35938.0,Wyoming
4295,2021-02-13,35187.0,Wyoming
4296,2021-02-14,34812.0,Wyoming
4297,2021-02-15,33653.0,Wyoming
4298,2021-02-16,32916.0,Wyoming
4299,2021-02-17,32533.0,Wyoming
4300,2021-02-18,31948.0,Wyoming
4301,2021-02-19,31310.0,Wyoming
4302,2021-02-20,30419.0,Wyoming
4303,2021-02-21,29911.0,Wyoming
4304,2021-02-22,28602.0,Wyoming
4305,2021-02-23,27724.0,Wyoming
4306,2021-02-24,27209.0,Wyoming
4307,2021-02-25,26486.0,Wyoming
4308,2021-02-26,25710.0,Wyoming
4309,2021-02-27,24673.0,Wyoming
4310,2021-02-28,24029.0,Wyoming
4311,2021-03-01,22566.0,Wyoming
4312,2021-03-02,21543.0,Wyoming
4313,2021-03-03,20892.0,Wyoming
4314,2021-03-04,20028.0,Wyoming
4315,2021-03-05,19110.0,Wyoming
4316,2021-03-06,17925.0,Wyoming
4317,2021-03-07,17140.0,Wyoming
4318,2021-03-08,15519.0,Wyoming
4319,2021-03-09,14348.0,Wyoming
4320,2020-12-10,220869.0,Utah
4321,2020-12-11,224546.0,Utah
4322,2020-12-12,229009.0,Utah
4323,2020-12-13,233284.0,Utah
4324,2020-12-14,237018.0,Utah
4325,2020-12-15,240299.0,Utah
4326,2020-12-16,242720.0,Utah
4327,2020-12-17,245804.0,Utah
4328,2020-12-18,248282.0,Utah
4329,2020-12-19,249931.0,Utah
4330,2020-12-20,255635.0,Utah
4331,2020-12-21,258315.0,Utah
4332,2020-12-22,260656.0,Utah
4333,2020-12-23,262886.0,Utah
4334,2020-12-24,265729.0,Utah
4335,2020-12-25,269452.0,Utah
4336,2020-12-26,272894.0,Utah
4337,2020-12-27,276953.0,Utah
4338,2020-12-28,280452.0,Utah
4339,2020-12-29,283072.0,Utah
4340,2020-12-30,285453.0,Utah
4341,2020-12-31,288777.0,Utah
4342,2021-01-01,292788.0,Utah
4343,2021-01-02,297365.0,Utah
4344,2021-01-03,301743.0,Utah
4345,2021-01-04,305709.0,Utah
4346,2021-01-05,309043.0,Utah
4347,2021-01-06,311637.0,Utah
4348,2021-01-07,315028.0,Utah
4349,2021-01-08,318131.0,Utah
4350,2021-01-09,320808.0,Utah
4351,2021-01-10,326508.0,Utah
4352,2021-01-11,329766.0,Utah
4353,2021-01-12,332602.0,Utah
4354,2021-01-13,335113.0,Utah
4355,2021-01-14,338311.0,Utah
4356,2021-01-15,342043.0,Utah
4357,2021-01-16,345375.0,Utah
4358,2021-01-17,350236.0,Utah
4359,2021-01-18,353853.0,Utah
4360,2021-01-19,356687.0,Utah
4361,2021-01-20,359274.0,Utah
4362,2021-01-21,362771.0,Utah
4363,2021-01-22,367003.0,Utah
4364,2021-01-23,371563.0,Utah
4365,2021-01-24,376294.0,Utah
4366,2021-01-25,380441.0,Utah
4367,2021-01-26,383859.0,Utah
4368,2021-01-27,386642.0,Utah
4369,2021-01-28,390308.0,Utah
4370,2021-01-29,393970.0,Utah
4371,2021-01-30,397441.0,Utah
4372,2021-01-31,403201.0,Utah
4373,2021-02-01,406960.0,Utah
4374,2021-02-02,410196.0,Utah
4375,2021-02-03,412979.0,Utah
4376,2021-02-04,416534.0,Utah
4377,2021-02-05,420451.0,Utah
4378,2021-02-06,423973.0,Utah
4379,2021-02-07,429447.0,Utah
4380,2021-02-08,433315.0,Utah
4381,2021-02-09,436447.0,Utah
4382,2021-02-10,439277.0,Utah
4383,2021-02-11,443014.0,Utah
4384,2021-02-12,447443.0,Utah
4385,2021-02-13,452002.0,Utah
4386,2021-02-14,457207.0,Utah
4387,2021-02-15,461546.0,Utah
4388,2021-02-16,465107.0,Utah
4389,2021-02-17,468105.0,Utah
4390,2021-02-18,472043.0,Utah
4391,2021-02-19,476189.0,Utah
4392,2021-02-20,480261.0,Utah
4393,2021-02-21,486186.0,Utah
4394,2021-02-22,490381.0,Utah
4395,2021-02-23,493955.0,Utah
4396,2021-02-24,497009.0,Utah
4397,2021-02-25,500917.0,Utah
4398,2021-02-26,505130.0,Utah
4399,2021-02-27,509004.0,Utah
4400,2021-02-28,514972.0,Utah
4401,2021-03-01,519168.0,Utah
4402,2021-03-02,522639.0,Utah
4403,2021-03-03,525737.0,Utah
4404,2021-03-04,529763.0,Utah
4405,2021-03-05,534412.0,Utah
4406,2021-03-06,539050.0,Utah
4407,2021-03-07,544776.0,Utah
4408,2021-03-08,549347.0,Utah
4409,2021-03-09,553112.0,Utah
4410,2020-12-10,26488.0,New Hampshire
4411,2020-12-11,27157.0,New Hampshire
4412,2020-12-12,27702.0,New Hampshire
4413,2020-12-13,28519.0,New Hampshire
4414,2020-12-14,29371.0,New Hampshire
4415,2020-12-15,30202.0,New Hampshire
4416,2020-12-16,31112.0,New Hampshire
4417,2020-12-17,32055.0,New Hampshire
4418,2020-12-18,32916.0,New Hampshire
4419,2020-12-19,33676.0,New Hampshire
4420,2020-12-20,34688.0,New Hampshire
4421,2020-12-21,35562.0,New Hampshire
4422,2020-12-22,36513.0,New Hampshire
4423,2020-12-23,37735.0,New Hampshire
4424,2020-12-24,38783.0,New Hampshire
4425,2020-12-25,39776.0,New Hampshire
4426,2020-12-26,40666.0,New Hampshire
4427,2020-12-27,41817.0,New Hampshire
4428,2020-12-28,42903.0,New Hampshire
4429,2020-12-29,44025.0,New Hampshire
4430,2020-12-30,45337.0,New Hampshire
4431,2020-12-31,46560.0,New Hampshire
4432,2021-01-01,47718.0,New Hampshire
4433,2021-01-02,48762.0,New Hampshire
4434,2021-01-03,50079.0,New Hampshire
4435,2021-01-04,51303.0,New Hampshire
4436,2021-01-05,52577.0,New Hampshire
4437,2021-01-06,54078.0,New Hampshire
4438,2021-01-07,55459.0,New Hampshire
4439,2021-01-08,56773.0,New Hampshire
4440,2021-01-09,57979.0,New Hampshire
4441,2021-01-10,59458.0,New Hampshire
4442,2021-01-11,60847.0,New Hampshire
4443,2021-01-12,62286.0,New Hampshire
4444,2021-01-13,63948.0,New Hampshire
4445,2021-01-14,65492.0,New Hampshire
4446,2021-01-15,66971.0,New Hampshire
4447,2021-01-16,68334.0,New Hampshire
4448,2021-01-17,69979.0,New Hampshire
4449,2021-01-18,71534.0,New Hampshire
4450,2021-01-19,73138.0,New Hampshire
4451,2021-01-20,74970.0,New Hampshire
4452,2021-01-21,76684.0,New Hampshire
4453,2021-01-22,78329.0,New Hampshire
4454,2021-01-23,79859.0,New Hampshire
4455,2021-01-24,81675.0,New Hampshire
4456,2021-01-25,83396.0,New Hampshire
4457,2021-01-26,85170.0,New Hampshire
4458,2021-01-27,87178.0,New Hampshire
4459,2021-01-28,89062.0,New Hampshire
4460,2021-01-29,90876.0,New Hampshire
4461,2021-01-30,92573.0,New Hampshire
4462,2021-01-31,94562.0,New Hampshire
4463,2021-02-01,96456.0,New Hampshire
4464,2021-02-02,98403.0,New Hampshire
4465,2021-02-03,100587.0,New Hampshire
4466,2021-02-04,102647.0,New Hampshire
4467,2021-02-05,104635.0,New Hampshire
4468,2021-02-06,106503.0,New Hampshire
4469,2021-02-07,108670.0,New Hampshire
4470,2021-02-08,110738.0,New Hampshire
4471,2021-02-09,112861.0,New Hampshire
4472,2021-02-10,115226.0,New Hampshire
4473,2021-02-11,117464.0,New Hampshire
4474,2021-02-12,119630.0,New Hampshire
4475,2021-02-13,121672.0,New Hampshire
4476,2021-02-14,124019.0,New Hampshire
4477,2021-02-15,126267.0,New Hampshire
4478,2021-02-16,128569.0,New Hampshire
4479,2021-02-17,131119.0,New Hampshire
4480,2021-02-18,133539.0,New Hampshire
4481,2021-02-19,135885.0,New Hampshire
4482,2021-02-20,138105.0,New Hampshire
4483,2021-02-21,140637.0,New Hampshire
4484,2021-02-22,143066.0,New Hampshire
4485,2021-02-23,145551.0,New Hampshire
4486,2021-02-24,148289.0,New Hampshire
4487,2021-02-25,150894.0,New Hampshire
4488,2021-02-26,153424.0,New Hampshire
4489,2021-02-27,155826.0,New Hampshire
4490,2021-02-28,158545.0,New Hampshire
4491,2021-03-01,161160.0,New Hampshire
4492,2021-03-02,163832.0,New Hampshire
4493,2021-03-03,166761.0,New Hampshire
4494,2021-03-04,169555.0,New Hampshire
4495,2021-03-05,172272.0,New Hampshire
4496,2021-03-06,174860.0,New Hampshire
4497,2021-03-07,177769.0,New Hampshire
4498,2021-03-08,180573.0,New Hampshire
4499,2021-03-09,183435.0,New Hampshire
4500,2020-12-10,83725.0,North Dakota
4501,2020-12-11,84202.0,North Dakota
4502,2020-12-12,84706.0,North Dakota
4503,2020-12-13,85214.0,North Dakota
4504,2020-12-14,84977.0,North Dakota
4505,2020-12-15,85322.0,North Dakota
4506,2020-12-16,85367.0,North Dakota
4507,2020-12-17,85394.0,North Dakota
4508,2020-12-18,85468.0,North Dakota
4509,2020-12-19,85662.0,North Dakota
4510,2020-12-20,85786.0,North Dakota
4511,2020-12-21,84942.0,North Dakota
4512,2020-12-22,84896.0,North Dakota
4513,2020-12-23,84701.0,North Dakota
4514,2020-12-24,84316.0,North Dakota
4515,2020-12-25,83986.0,North Dakota
4516,2020-12-26,83913.0,North Dakota
4517,2020-12-27,83841.0,North Dakota
4518,2020-12-28,82497.0,North Dakota
4519,2020-12-29,82180.0,North Dakota
4520,2020-12-30,81656.0,North Dakota
4521,2020-12-31,81027.0,North Dakota
4522,2021-01-01,80444.0,North Dakota
4523,2021-01-02,79921.0,North Dakota
4524,2021-01-03,79443.0,North Dakota
4525,2021-01-04,77341.0,North Dakota
4526,2021-01-05,76716.0,North Dakota
4527,2021-01-06,75846.0,North Dakota
4528,2021-01-07,74788.0,North Dakota
4529,2021-01-08,73752.0,North Dakota
4530,2021-01-09,72866.0,North Dakota
4531,2021-01-10,72017.0,North Dakota
4532,2021-01-11,69280.0,North Dakota
4533,2021-01-12,68258.0,North Dakota
4534,2021-01-13,67044.0,North Dakota
4535,2021-01-14,65580.0,North Dakota
4536,2021-01-15,64137.0,North Dakota
4537,2021-01-16,62842.0,North Dakota
4538,2021-01-17,61640.0,North Dakota
4539,2021-01-18,58228.0,North Dakota
4540,2021-01-19,56851.0,North Dakota
4541,2021-01-20,55239.0,North Dakota
4542,2021-01-21,53384.0,North Dakota
4543,2021-01-22,51535.0,North Dakota
4544,2021-01-23,49768.0,North Dakota
4545,2021-01-24,48116.0,North Dakota
4546,2021-01-25,43941.0,North Dakota
4547,2021-01-26,42156.0,North Dakota
4548,2021-01-27,40134.0,North Dakota
4549,2021-01-28,37802.0,North Dakota
4550,2021-01-29,35461.0,North Dakota
4551,2021-01-30,33243.0,North Dakota
4552,2021-01-31,31162.0,North Dakota
4553,2021-02-01,26266.0,North Dakota
4554,2021-02-02,24039.0,North Dakota
4555,2021-02-03,21586.0,North Dakota
4556,2021-02-04,18788.0,North Dakota
4557,2021-02-05,15974.0,North Dakota
4558,2021-02-06,13258.0,North Dakota
4559,2021-02-07,10719.0,North Dakota
4560,2021-02-08,5049.0,North Dakota
4561,2021-02-09,2378.0,North Dakota
4562,2021-02-10,-540.0,North Dakota
4563,2021-02-11,-3830.0,North Dakota
4564,2021-02-12,-7151.0,North Dakota
4565,2021-02-13,-10392.0,North Dakota
4566,2021-02-14,-13435.0,North Dakota
4567,2021-02-15,-19912.0,North Dakota
4568,2021-02-16,-23068.0,North Dakota
4569,2021-02-17,-26469.0,North Dakota
4570,2021-02-18,-30294.0,North Dakota
4571,2021-02-19,-34160.0,North Dakota
4572,2021-02-20,-37938.0,North Dakota
4573,2021-02-21,-41487.0,North Dakota
4574,2021-02-22,-48774.0,North Dakota
4575,2021-02-23,-52436.0,North Dakota
4576,2021-02-24,-56347.0,North Dakota
4577,2021-02-25,-60713.0,North Dakota
4578,2021-02-26,-65132.0,North Dakota
4579,2021-02-27,-69482.0,North Dakota
4580,2021-02-28,-73572.0,North Dakota
4581,2021-03-01,-81710.0,North Dakota
4582,2021-03-02,-85897.0,North Dakota
4583,2021-03-03,-90345.0,North Dakota
4584,2021-03-04,-95284.0,North Dakota
4585,2021-03-05,-100290.0,North Dakota
4586,2021-03-06,-105234.0,North Dakota
4587,2021-03-07,-109892.0,North Dakota
4588,2021-03-08,-118902.0,North Dakota
4589,2021-03-09,-123645.0,North Dakota
4590,2020-12-10,143259.0,Nebraska
4591,2020-12-11,145918.0,Nebraska
4592,2020-12-12,148381.0,Nebraska
4593,2020-12-13,149465.0,Nebraska
4594,2020-12-14,151597.0,Nebraska
4595,2020-12-15,152985.0,Nebraska
4596,2020-12-16,153919.0,Nebraska
4597,2020-12-17,155879.0,Nebraska
4598,2020-12-18,158492.0,Nebraska
4599,2020-12-19,160861.0,Nebraska
4600,2020-12-20,161824.0,Nebraska
4601,2020-12-21,164608.0,Nebraska
4602,2020-12-22,166297.0,Nebraska
4603,2020-12-23,167192.0,Nebraska
4604,2020-12-24,169451.0,Nebraska
4605,2020-12-25,172397.0,Nebraska
4606,2020-12-26,174779.0,Nebraska
4607,2020-12-27,175872.0,Nebraska
4608,2020-12-28,179241.0,Nebraska
4609,2020-12-29,181225.0,Nebraska
4610,2020-12-30,181798.0,Nebraska
4611,2020-12-31,184323.0,Nebraska
4612,2021-01-01,187587.0,Nebraska
4613,2021-01-02,190236.0,Nebraska
4614,2021-01-03,191189.0,Nebraska
4615,2021-01-04,195050.0,Nebraska
4616,2021-01-05,197437.0,Nebraska
4617,2021-01-06,197934.0,Nebraska
4618,2021-01-07,200798.0,Nebraska
4619,2021-01-08,204402.0,Nebraska
4620,2021-01-09,207199.0,Nebraska
4621,2021-01-10,208351.0,Nebraska
4622,2021-01-11,213014.0,Nebraska
4623,2021-01-12,215883.0,Nebraska
4624,2021-01-13,216373.0,Nebraska
4625,2021-01-14,219703.0,Nebraska
4626,2021-01-15,223817.0,Nebraska
4627,2021-01-16,226947.0,Nebraska
4628,2021-01-17,228269.0,Nebraska
4629,2021-01-18,233651.0,Nebraska
4630,2021-01-19,237057.0,Nebraska
4631,2021-01-20,237542.0,Nebraska
4632,2021-01-21,241361.0,Nebraska
4633,2021-01-22,245990.0,Nebraska
4634,2021-01-23,249506.0,Nebraska
4635,2021-01-24,251054.0,Nebraska
4636,2021-01-25,257279.0,Nebraska
4637,2021-01-26,261315.0,Nebraska
4638,2021-01-27,261946.0,Nebraska
4639,2021-01-28,266356.0,Nebraska
4640,2021-01-29,271601.0,Nebraska
4641,2021-01-30,275549.0,Nebraska
4642,2021-01-31,277465.0,Nebraska
4643,2021-02-01,284632.0,Nebraska
4644,2021-02-02,289363.0,Nebraska
4645,2021-02-03,290173.0,Nebraska
4646,2021-02-04,295245.0,Nebraska
4647,2021-02-05,301187.0,Nebraska
4648,2021-02-06,305682.0,Nebraska
4649,2021-02-07,307982.0,Nebraska
4650,2021-02-08,316118.0,Nebraska
4651,2021-02-09,321621.0,Nebraska
4652,2021-02-10,322691.0,Nebraska
4653,2021-02-11,328491.0,Nebraska
4654,2021-02-12,335186.0,Nebraska
4655,2021-02-13,340276.0,Nebraska
4656,2021-02-14,343063.0,Nebraska
4657,2021-02-15,352280.0,Nebraska
4658,2021-02-16,358632.0,Nebraska
4659,2021-02-17,360050.0,Nebraska
4660,2021-02-18,366664.0,Nebraska
4661,2021-02-19,374203.0,Nebraska
4662,2021-02-20,379971.0,Nebraska
4663,2021-02-21,383318.0,Nebraska
4664,2021-02-22,393677.0,Nebraska
4665,2021-02-23,400950.0,Nebraska
4666,2021-02-24,402774.0,Nebraska
4667,2021-02-25,410270.0,Nebraska
4668,2021-02-26,418721.0,Nebraska
4669,2021-02-27,425246.0,Nebraska
4670,2021-02-28,429216.0,Nebraska
4671,2021-03-01,440788.0,Nebraska
4672,2021-03-02,449059.0,Nebraska
4673,2021-03-03,451374.0,Nebraska
4674,2021-03-04,459830.0,Nebraska
4675,2021-03-05,469266.0,Nebraska
4676,2021-03-06,476615.0,Nebraska
4677,2021-03-07,481297.0,Nebraska
4678,2021-03-08,494166.0,Nebraska
4679,2021-03-09,503509.0,Nebraska
4680,2020-12-10,14301.0,Maine
4681,2020-12-11,14863.0,Maine
4682,2020-12-12,15346.0,Maine
4683,2020-12-13,15712.0,Maine
4684,2020-12-14,16250.0,Maine
4685,2020-12-15,16751.0,Maine
4686,2020-12-16,17417.0,Maine
4687,2020-12-17,18136.0,Maine
4688,2020-12-18,19018.0,Maine
4689,2020-12-19,19848.0,Maine
4690,2020-12-20,20517.0,Maine
4691,2020-12-21,21368.0,Maine
4692,2020-12-22,22132.0,Maine
4693,2020-12-23,23198.0,Maine
4694,2020-12-24,24317.0,Maine
4695,2020-12-25,25617.0,Maine
4696,2020-12-26,26817.0,Maine
4697,2020-12-27,27887.0,Maine
4698,2020-12-28,29217.0,Maine
4699,2020-12-29,30371.0,Maine
4700,2020-12-30,31887.0,Maine
4701,2020-12-31,33484.0,Maine
4702,2021-01-01,35339.0,Maine
4703,2021-01-02,37031.0,Maine
4704,2021-01-03,38562.0,Maine
4705,2021-01-04,40434.0,Maine
4706,2021-01-05,42092.0,Maine
4707,2021-01-06,44177.0,Maine
4708,2021-01-07,46334.0,Maine
4709,2021-01-08,48815.0,Maine
4710,2021-01-09,51105.0,Maine
4711,2021-01-10,53226.0,Maine
4712,2021-01-11,55745.0,Maine
4713,2021-01-12,57987.0,Maine
4714,2021-01-13,60740.0,Maine
4715,2021-01-14,63575.0,Maine
4716,2021-01-15,66790.0,Maine
4717,2021-01-16,69765.0,Maine
4718,2021-01-17,72563.0,Maine
4719,2021-01-18,75833.0,Maine
4720,2021-01-19,78768.0,Maine
4721,2021-01-20,82281.0,Maine
4722,2021-01-21,85885.0,Maine
4723,2021-01-22,89933.0,Maine
4724,2021-01-23,93699.0,Maine
4725,2021-01-24,97274.0,Maine
4726,2021-01-25,101388.0,Maine
4727,2021-01-26,105113.0,Maine
4728,2021-01-27,109491.0,Maine
4729,2021-01-28,113963.0,Maine
4730,2021-01-29,118941.0,Maine
4731,2021-01-30,123594.0,Maine
4732,2021-01-31,128048.0,Maine
4733,2021-02-01,133109.0,Maine
4734,2021-02-02,137721.0,Maine
4735,2021-02-03,143060.0,Maine
4736,2021-02-04,148501.0,Maine
4737,2021-02-05,154510.0,Maine
4738,2021-02-06,160149.0,Maine
4739,2021-02-07,165578.0,Maine
4740,2021-02-08,171684.0,Maine
4741,2021-02-09,177284.0,Maine
4742,2021-02-10,183683.0,Maine
4743,2021-02-11,190190.0,Maine
4744,2021-02-12,197328.0,Maine
4745,2021-02-13,204053.0,Maine
4746,2021-02-14,210557.0,Maine
4747,2021-02-15,217806.0,Maine
4748,2021-02-16,224493.0,Maine
4749,2021-02-17,232052.0,Maine
4750,2021-02-18,239724.0,Maine
4751,2021-02-19,248091.0,Maine
4752,2021-02-20,256000.0,Maine
4753,2021-02-21,263678.0,Maine
4754,2021-02-22,272170.0,Maine
4755,2021-02-23,280041.0,Maine
4756,2021-02-24,288859.0,Maine
4757,2021-02-25,297796.0,Maine
4758,2021-02-26,307490.0,Maine
4759,2021-02-27,316682.0,Maine
4760,2021-02-28,325633.0,Maine
4761,2021-03-01,335467.0,Maine
4762,2021-03-02,344622.0,Maine
4763,2021-03-03,354797.0,Maine
4764,2021-03-04,365098.0,Maine
4765,2021-03-05,376218.0,Maine
4766,2021-03-06,386793.0,Maine
4767,2021-03-07,397115.0,Maine
4768,2021-03-08,408389.0,Maine
4769,2021-03-09,418928.0,Maine
4770,2020-12-10,1427294.0,California
4771,2020-12-11,1454986.0,California
4772,2020-12-12,1483361.0,California
4773,2020-12-13,1512941.0,California
4774,2020-12-14,1541219.0,California
4775,2020-12-15,1568867.0,California
4776,2020-12-16,1598595.0,California
4777,2020-12-17,1628437.0,California
4778,2020-12-18,1657903.0,California
4779,2020-12-19,1688067.0,California
4780,2020-12-20,1719471.0,California
4781,2020-12-21,1749540.0,California
4782,2020-12-22,1778970.0,California
4783,2020-12-23,1810533.0,California
4784,2020-12-24,1842207.0,California
4785,2020-12-25,1873493.0,California
4786,2020-12-26,1905498.0,California
4787,2020-12-27,1938778.0,California
4788,2020-12-28,1970690.0,California
4789,2020-12-29,2001953.0,California
4790,2020-12-30,2035404.0,California
4791,2020-12-31,2068960.0,California
4792,2021-01-01,2102118.0,California
4793,2021-01-02,2136018.0,California
4794,2021-01-03,2171225.0,California
4795,2021-01-04,2205031.0,California
4796,2021-01-05,2238180.0,California
4797,2021-01-06,2273570.0,California
4798,2021-01-07,2309062.0,California
4799,2021-01-08,2344143.0,California
4800,2021-01-09,2379988.0,California
4801,2021-01-10,2417176.0,California
4802,2021-01-11,2452928.0,California
4803,2021-01-12,2488014.0,California
4804,2021-01-13,2525395.0,California
4805,2021-01-14,2562873.0,California
4806,2021-01-15,2599931.0,California
4807,2021-01-16,2637773.0,California
4808,2021-01-17,2676992.0,California
4809,2021-01-18,2714743.0,California
4810,2021-01-19,2751818.0,California
4811,2021-01-20,2791242.0,California
4812,2021-01-21,2830759.0,California
4813,2021-01-22,2869844.0,California
4814,2021-01-23,2909735.0,California
4815,2021-01-24,2951038.0,California
4816,2021-01-25,2990839.0,California
4817,2021-01-26,3029955.0,California
4818,2021-01-27,3071473.0,California
4819,2021-01-28,3113081.0,California
4820,2021-01-29,3154245.0,California
4821,2021-01-30,3196238.0,California
4822,2021-01-31,3239676.0,California
4823,2021-02-01,3281579.0,California
4824,2021-02-02,3322788.0,California
4825,2021-02-03,3366453.0,California
4826,2021-02-04,3410204.0,California
4827,2021-02-05,3453499.0,California
4828,2021-02-06,3497645.0,California
4829,2021-02-07,3543271.0,California
4830,2021-02-08,3587327.0,California
4831,2021-02-09,3630681.0,California
4832,2021-02-10,3676545.0,California
4833,2021-02-11,3722490.0,California
4834,2021-02-12,3767968.0,California
4835,2021-02-13,3814320.0,California
4836,2021-02-14,3862184.0,California
4837,2021-02-15,3908446.0,California
4838,2021-02-16,3953997.0,California
4839,2021-02-17,4002111.0,California
4840,2021-02-18,4050302.0,California
4841,2021-02-19,4098016.0,California
4842,2021-02-20,4146624.0,California
4843,2021-02-21,4196779.0,California
4844,2021-02-22,4245299.0,California
4845,2021-02-23,4293098.0,California
4846,2021-02-24,4343514.0,California
4847,2021-02-25,4394004.0,California
4848,2021-02-26,4444005.0,California
4849,2021-02-27,4494921.0,California
4850,2021-02-28,4547419.0,California
4851,2021-03-01,4598249.0,California
4852,2021-03-02,4648349.0,California
4853,2021-03-03,4701119.0,California
4854,2021-03-04,4753959.0,California
4855,2021-03-05,4806298.0,California
4856,2021-03-06,4859576.0,California
4857,2021-03-07,4914468.0,California
4858,2021-03-08,4967659.0,California
4859,2021-03-09,5020112.0,California
4860,2020-12-10,402629.0,Tennessee
4861,2020-12-11,406845.0,Tennessee
4862,2020-12-12,410237.0,Tennessee
4863,2020-12-13,414226.0,Tennessee
4864,2020-12-14,419070.0,Tennessee
4865,2020-12-15,422673.0,Tennessee
4866,2020-12-16,429057.0,Tennessee
4867,2020-12-17,431950.0,Tennessee
4868,2020-12-18,435479.0,Tennessee
4869,2020-12-19,439227.0,Tennessee
4870,2020-12-20,443417.0,Tennessee
4871,2020-12-21,449053.0,Tennessee
4872,2020-12-22,452365.0,Tennessee
4873,2020-12-23,459709.0,Tennessee
4874,2020-12-24,463883.0,Tennessee
4875,2020-12-25,467814.0,Tennessee
4876,2020-12-26,471592.0,Tennessee
4877,2020-12-27,475863.0,Tennessee
4878,2020-12-28,481160.0,Tennessee
4879,2020-12-29,484420.0,Tennessee
4880,2020-12-30,492145.0,Tennessee
4881,2020-12-31,495894.0,Tennessee
