,date,sarimax_deaths_forecasted,state
2557,2021-01-16,1027.0,District of Columbia
2558,2021-01-17,1039.0,District of Columbia
2559,2021-01-18,1051.0,District of Columbia
2560,2021-01-19,1064.0,District of Columbia
2561,2021-01-20,1078.0,District of Columbia
2562,2021-01-21,1095.0,District of Columbia
2563,2021-01-22,1113.0,District of Columbia
2564,2021-01-23,1127.0,District of Columbia
2565,2021-01-24,1141.0,District of Columbia
2566,2021-01-25,1155.0,District of Columbia
2567,2021-01-26,1170.0,District of Columbia
2568,2021-01-27,1186.0,District of Columbia
2569,2021-01-28,1204.0,District of Columbia
2570,2021-01-29,1225.0,District of Columbia
2571,2021-01-30,1241.0,District of Columbia
2572,2021-01-31,1256.0,District of Columbia
2573,2021-02-01,1272.0,District of Columbia
2574,2021-02-02,1289.0,District of Columbia
2575,2021-02-03,1307.0,District of Columbia
2576,2021-02-04,1327.0,District of Columbia
2577,2021-02-05,1350.0,District of Columbia
2578,2021-02-06,1368.0,District of Columbia
2579,2021-02-07,1385.0,District of Columbia
2580,2021-02-08,1403.0,District of Columbia
2581,2021-02-09,1422.0,District of Columbia
2582,2021-02-10,1442.0,District of Columbia
2583,2021-02-11,1464.0,District of Columbia
2584,2021-02-12,1489.0,District of Columbia
2585,2021-02-13,1509.0,District of Columbia
2586,2021-02-14,1528.0,District of Columbia
2587,2021-02-15,1548.0,District of Columbia
2588,2021-02-16,1569.0,District of Columbia
2589,2021-02-17,1591.0,District of Columbia
2590,2021-02-18,1615.0,District of Columbia
2591,2021-02-19,1642.0,District of Columbia
2592,2021-02-20,1664.0,District of Columbia
2593,2021-02-21,1685.0,District of Columbia
2594,2021-02-22,1707.0,District of Columbia
2595,2021-02-23,1730.0,District of Columbia
2596,2021-02-24,1754.0,District of Columbia
2597,2021-02-25,1781.0,District of Columbia
2598,2021-02-26,1809.0,District of Columbia
2599,2021-02-27,1833.0,District of Columbia
2600,2021-02-28,1856.0,District of Columbia
2601,2021-03-01,1881.0,District of Columbia
2602,2021-03-02,1906.0,District of Columbia
2603,2021-03-03,1932.0,District of Columbia
2604,2021-03-04,1961.0,District of Columbia
2605,2021-03-05,1991.0,District of Columbia
2606,2021-03-06,2017.0,District of Columbia
2607,2021-03-07,2043.0,District of Columbia
2608,2021-03-08,2069.0,District of Columbia
2609,2021-03-09,2096.0,District of Columbia
2610,2020-12-10,2738.0,Iowa
2611,2020-12-11,2794.0,Iowa
2612,2020-12-12,2869.0,Iowa
2613,2020-12-13,2920.0,Iowa
2614,2020-12-14,2924.0,Iowa
2615,2020-12-15,2948.0,Iowa
2616,2020-12-16,2941.0,Iowa
2617,2020-12-17,2944.0,Iowa
2618,2020-12-18,2989.0,Iowa
2619,2020-12-19,3053.0,Iowa
2620,2020-12-20,3093.0,Iowa
2621,2020-12-21,3085.0,Iowa
2622,2020-12-22,3097.0,Iowa
2623,2020-12-23,3078.0,Iowa
2624,2020-12-24,3068.0,Iowa
2625,2020-12-25,3102.0,Iowa
2626,2020-12-26,3155.0,Iowa
2627,2020-12-27,3183.0,Iowa
2628,2020-12-28,3163.0,Iowa
2629,2020-12-29,3162.0,Iowa
2630,2020-12-30,3130.0,Iowa
2631,2020-12-31,3107.0,Iowa
2632,2021-01-01,3130.0,Iowa
2633,2021-01-02,3171.0,Iowa
2634,2021-01-03,3187.0,Iowa
2635,2021-01-04,3154.0,Iowa
2636,2021-01-05,3141.0,Iowa
2637,2021-01-06,3096.0,Iowa
2638,2021-01-07,3061.0,Iowa
2639,2021-01-08,3071.0,Iowa
2640,2021-01-09,3101.0,Iowa
2641,2021-01-10,3105.0,Iowa
2642,2021-01-11,3059.0,Iowa
2643,2021-01-12,3033.0,Iowa
2644,2021-01-13,2975.0,Iowa
2645,2021-01-14,2926.0,Iowa
2646,2021-01-15,2924.0,Iowa
2647,2021-01-16,2943.0,Iowa
2648,2021-01-17,2934.0,Iowa
2649,2021-01-18,2875.0,Iowa
2650,2021-01-19,2836.0,Iowa
2651,2021-01-20,2764.0,Iowa
2652,2021-01-21,2701.0,Iowa
2653,2021-01-22,2687.0,Iowa
2654,2021-01-23,2694.0,Iowa
2655,2021-01-24,2673.0,Iowa
2656,2021-01-25,2599.0,Iowa
2657,2021-01-26,2547.0,Iowa
2658,2021-01-27,2461.0,Iowa
2659,2021-01-28,2385.0,Iowa
2660,2021-01-29,2358.0,Iowa
2661,2021-01-30,2352.0,Iowa
2662,2021-01-31,2318.0,Iowa
2663,2021-02-01,2231.0,Iowa
2664,2021-02-02,2166.0,Iowa
2665,2021-02-03,2065.0,Iowa
2666,2021-02-04,1975.0,Iowa
2667,2021-02-05,1935.0,Iowa
2668,2021-02-06,1917.0,Iowa
2669,2021-02-07,1870.0,Iowa
2670,2021-02-08,1769.0,Iowa
2671,2021-02-09,1689.0,Iowa
2672,2021-02-10,1574.0,Iowa
2673,2021-02-11,1470.0,Iowa
2674,2021-02-12,1417.0,Iowa
2675,2021-02-13,1386.0,Iowa
2676,2021-02-14,1325.0,Iowa
2677,2021-02-15,1209.0,Iowa
2678,2021-02-16,1116.0,Iowa
2679,2021-02-17,986.0,Iowa
2680,2021-02-18,867.0,Iowa
2681,2021-02-19,800.0,Iowa
2682,2021-02-20,756.0,Iowa
2683,2021-02-21,682.0,Iowa
2684,2021-02-22,552.0,Iowa
2685,2021-02-23,444.0,Iowa
2686,2021-02-24,299.0,Iowa
2687,2021-02-25,166.0,Iowa
2688,2021-02-26,85.0,Iowa
2689,2021-02-27,27.0,Iowa
2690,2021-02-28,-61.0,Iowa
2691,2021-03-01,-206.0,Iowa
2692,2021-03-02,-329.0,Iowa
2693,2021-03-03,-488.0,Iowa
2694,2021-03-04,-637.0,Iowa
2695,2021-03-05,-732.0,Iowa
2696,2021-03-06,-803.0,Iowa
2697,2021-03-07,-906.0,Iowa
2698,2021-03-08,-1066.0,Iowa
2699,2021-03-09,-1203.0,Iowa
2700,2020-12-10,6413.0,Indiana
2701,2020-12-11,6507.0,Indiana
2702,2020-12-12,6575.0,Indiana
2703,2020-12-13,6645.0,Indiana
2704,2020-12-14,6728.0,Indiana
2705,2020-12-15,6764.0,Indiana
2706,2020-12-16,6809.0,Indiana
2707,2020-12-17,6951.0,Indiana
2708,2020-12-18,7057.0,Indiana
2709,2020-12-19,7128.0,Indiana
2710,2020-12-20,7211.0,Indiana
2711,2020-12-21,7301.0,Indiana
2712,2020-12-22,7342.0,Indiana
2713,2020-12-23,7391.0,Indiana
2714,2020-12-24,7536.0,Indiana
2715,2020-12-25,7646.0,Indiana
2716,2020-12-26,7721.0,Indiana
2717,2020-12-27,7806.0,Indiana
2718,2020-12-28,7900.0,Indiana
2719,2020-12-29,7945.0,Indiana
2720,2020-12-30,7998.0,Indiana
2721,2020-12-31,8150.0,Indiana
2722,2021-01-01,8265.0,Indiana
2723,2021-01-02,8345.0,Indiana
2724,2021-01-03,8436.0,Indiana
2725,2021-01-04,8535.0,Indiana
2726,2021-01-05,8583.0,Indiana
2727,2021-01-06,8641.0,Indiana
2728,2021-01-07,8799.0,Indiana
2729,2021-01-08,8920.0,Indiana
2730,2021-01-09,9004.0,Indiana
2731,2021-01-10,9100.0,Indiana
2732,2021-01-11,9204.0,Indiana
2733,2021-01-12,9256.0,Indiana
2734,2021-01-13,9318.0,Indiana
2735,2021-01-14,9482.0,Indiana
2736,2021-01-15,9608.0,Indiana
2737,2021-01-16,9698.0,Indiana
2738,2021-01-17,9798.0,Indiana
2739,2021-01-18,9907.0,Indiana
2740,2021-01-19,9964.0,Indiana
2741,2021-01-20,10030.0,Indiana
2742,2021-01-21,10200.0,Indiana
2743,2021-01-22,10332.0,Indiana
2744,2021-01-23,10427.0,Indiana
2745,2021-01-24,10532.0,Indiana
2746,2021-01-25,10647.0,Indiana
2747,2021-01-26,10708.0,Indiana
2748,2021-01-27,10778.0,Indiana
2749,2021-01-28,10955.0,Indiana
2750,2021-01-29,11093.0,Indiana
2751,2021-01-30,11192.0,Indiana
2752,2021-01-31,11303.0,Indiana
2753,2021-02-01,11423.0,Indiana
2754,2021-02-02,11488.0,Indiana
2755,2021-02-03,11563.0,Indiana
2756,2021-02-04,11746.0,Indiana
2757,2021-02-05,11890.0,Indiana
2758,2021-02-06,11994.0,Indiana
2759,2021-02-07,12110.0,Indiana
2760,2021-02-08,12236.0,Indiana
2761,2021-02-09,12305.0,Indiana
2762,2021-02-10,12385.0,Indiana
2763,2021-02-11,12575.0,Indiana
2764,2021-02-12,12725.0,Indiana
2765,2021-02-13,12834.0,Indiana
2766,2021-02-14,12956.0,Indiana
2767,2021-02-15,13087.0,Indiana
2768,2021-02-16,13161.0,Indiana
2769,2021-02-17,13245.0,Indiana
2770,2021-02-18,13442.0,Indiana
2771,2021-02-19,13598.0,Indiana
2772,2021-02-20,13713.0,Indiana
2773,2021-02-21,13840.0,Indiana
2774,2021-02-22,13977.0,Indiana
2775,2021-02-23,14056.0,Indiana
2776,2021-02-24,14145.0,Indiana
2777,2021-02-25,14349.0,Indiana
2778,2021-02-26,14511.0,Indiana
2779,2021-02-27,14631.0,Indiana
2780,2021-02-28,14764.0,Indiana
2781,2021-03-01,14906.0,Indiana
2782,2021-03-02,14990.0,Indiana
2783,2021-03-03,15084.0,Indiana
2784,2021-03-04,15295.0,Indiana
2785,2021-03-05,15463.0,Indiana
2786,2021-03-06,15589.0,Indiana
2787,2021-03-07,15728.0,Indiana
2788,2021-03-08,15876.0,Indiana
2789,2021-03-09,15964.0,Indiana
2790,2020-12-10,11071.0,Massachusetts
2791,2020-12-11,11130.0,Massachusetts
2792,2020-12-12,11172.0,Massachusetts
2793,2020-12-13,11217.0,Massachusetts
2794,2020-12-14,11267.0,Massachusetts
2795,2020-12-15,11324.0,Massachusetts
2796,2020-12-16,11363.0,Massachusetts
2797,2020-12-17,11405.0,Massachusetts
2798,2020-12-18,11470.0,Massachusetts
2799,2020-12-19,11521.0,Massachusetts
2800,2020-12-20,11572.0,Massachusetts
2801,2020-12-21,11630.0,Massachusetts
2802,2020-12-22,11695.0,Massachusetts
2803,2020-12-23,11740.0,Massachusetts
2804,2020-12-24,11789.0,Massachusetts
2805,2020-12-25,11862.0,Massachusetts
2806,2020-12-26,11920.0,Massachusetts
2807,2020-12-27,11978.0,Massachusetts
2808,2020-12-28,12043.0,Massachusetts
2809,2020-12-29,12115.0,Massachusetts
2810,2020-12-30,12167.0,Massachusetts
2811,2020-12-31,12224.0,Massachusetts
2812,2021-01-01,12304.0,Massachusetts
2813,2021-01-02,12369.0,Massachusetts
2814,2021-01-03,12435.0,Massachusetts
2815,2021-01-04,12507.0,Massachusetts
2816,2021-01-05,12587.0,Massachusetts
2817,2021-01-06,12646.0,Massachusetts
2818,2021-01-07,12710.0,Massachusetts
2819,2021-01-08,12797.0,Massachusetts
2820,2021-01-09,12870.0,Massachusetts
2821,2021-01-10,12943.0,Massachusetts
2822,2021-01-11,13023.0,Massachusetts
2823,2021-01-12,13110.0,Massachusetts
2824,2021-01-13,13176.0,Massachusetts
2825,2021-01-14,13248.0,Massachusetts
2826,2021-01-15,13343.0,Massachusetts
2827,2021-01-16,13424.0,Massachusetts
2828,2021-01-17,13504.0,Massachusetts
2829,2021-01-18,13592.0,Massachusetts
2830,2021-01-19,13687.0,Massachusetts
2831,2021-01-20,13761.0,Massachusetts
2832,2021-01-21,13840.0,Massachusetts
2833,2021-01-22,13943.0,Massachusetts
2834,2021-01-23,14031.0,Massachusetts
2835,2021-01-24,14119.0,Massachusetts
2836,2021-01-25,14215.0,Massachusetts
2837,2021-01-26,14318.0,Massachusetts
2838,2021-01-27,14399.0,Massachusetts
2839,2021-01-28,14486.0,Massachusetts
2840,2021-01-29,14598.0,Massachusetts
2841,2021-01-30,14694.0,Massachusetts
2842,2021-01-31,14790.0,Massachusetts
2843,2021-02-01,14893.0,Massachusetts
2844,2021-02-02,15005.0,Massachusetts
2845,2021-02-03,15094.0,Massachusetts
2846,2021-02-04,15188.0,Massachusetts
2847,2021-02-05,15308.0,Massachusetts
2848,2021-02-06,15413.0,Massachusetts
2849,2021-02-07,15516.0,Massachusetts
2850,2021-02-08,15628.0,Massachusetts
2851,2021-02-09,15748.0,Massachusetts
2852,2021-02-10,15845.0,Massachusetts
2853,2021-02-11,15947.0,Massachusetts
2854,2021-02-12,16076.0,Massachusetts
2855,2021-02-13,16188.0,Massachusetts
2856,2021-02-14,16300.0,Massachusetts
2857,2021-02-15,16420.0,Massachusetts
2858,2021-02-16,16549.0,Massachusetts
2859,2021-02-17,16654.0,Massachusetts
2860,2021-02-18,16764.0,Massachusetts
2861,2021-02-19,16902.0,Massachusetts
2862,2021-02-20,17023.0,Massachusetts
2863,2021-02-21,17143.0,Massachusetts
2864,2021-02-22,17271.0,Massachusetts
2865,2021-02-23,17408.0,Massachusetts
2866,2021-02-24,17522.0,Massachusetts
2867,2021-02-25,17641.0,Massachusetts
2868,2021-02-26,17787.0,Massachusetts
2869,2021-02-27,17916.0,Massachusetts
2870,2021-02-28,18045.0,Massachusetts
2871,2021-03-01,18182.0,Massachusetts
2872,2021-03-02,18328.0,Massachusetts
2873,2021-03-03,18450.0,Massachusetts
2874,2021-03-04,18577.0,Massachusetts
2875,2021-03-05,18732.0,Massachusetts
2876,2021-03-06,18870.0,Massachusetts
2877,2021-03-07,19008.0,Massachusetts
2878,2021-03-08,19154.0,Massachusetts
2879,2021-03-09,19309.0,Massachusetts
2880,2020-12-10,1459.0,Rhode Island
2881,2020-12-11,1476.0,Rhode Island
2882,2020-12-12,1490.0,Rhode Island
2883,2020-12-13,1509.0,Rhode Island
2884,2020-12-14,1514.0,Rhode Island
2885,2020-12-15,1519.0,Rhode Island
2886,2020-12-16,1560.0,Rhode Island
2887,2020-12-17,1577.0,Rhode Island
2888,2020-12-18,1599.0,Rhode Island
2889,2020-12-19,1619.0,Rhode Island
2890,2020-12-20,1643.0,Rhode Island
2891,2020-12-21,1653.0,Rhode Island
2892,2020-12-22,1664.0,Rhode Island
2893,2020-12-23,1711.0,Rhode Island
2894,2020-12-24,1733.0,Rhode Island
2895,2020-12-25,1761.0,Rhode Island
2896,2020-12-26,1786.0,Rhode Island
2897,2020-12-27,1816.0,Rhode Island
2898,2020-12-28,1832.0,Rhode Island
2899,2020-12-29,1847.0,Rhode Island
2900,2020-12-30,1900.0,Rhode Island
2901,2020-12-31,1928.0,Rhode Island
2902,2021-01-01,1962.0,Rhode Island
2903,2021-01-02,1993.0,Rhode Island
2904,2021-01-03,2029.0,Rhode Island
2905,2021-01-04,2050.0,Rhode Island
2906,2021-01-05,2071.0,Rhode Island
2907,2021-01-06,2131.0,Rhode Island
2908,2021-01-07,2164.0,Rhode Island
2909,2021-01-08,2204.0,Rhode Island
2910,2021-01-09,2240.0,Rhode Island
2911,2021-01-10,2282.0,Rhode Island
2912,2021-01-11,2309.0,Rhode Island
2913,2021-01-12,2336.0,Rhode Island
2914,2021-01-13,2402.0,Rhode Island
2915,2021-01-14,2441.0,Rhode Island
2916,2021-01-15,2487.0,Rhode Island
2917,2021-01-16,2529.0,Rhode Island
2918,2021-01-17,2577.0,Rhode Island
2919,2021-01-18,2609.0,Rhode Island
2920,2021-01-19,2642.0,Rhode Island
2921,2021-01-20,2715.0,Rhode Island
2922,2021-01-21,2760.0,Rhode Island
2923,2021-01-22,2812.0,Rhode Island
2924,2021-01-23,2860.0,Rhode Island
2925,2021-01-24,2914.0,Rhode Island
2926,2021-01-25,2953.0,Rhode Island
2927,2021-01-26,2991.0,Rhode Island
2928,2021-01-27,3070.0,Rhode Island
2929,2021-01-28,3122.0,Rhode Island
2930,2021-01-29,3180.0,Rhode Island
2931,2021-01-30,3235.0,Rhode Island
2932,2021-01-31,3295.0,Rhode Island
2933,2021-02-01,3339.0,Rhode Island
2934,2021-02-02,3384.0,Rhode Island
2935,2021-02-03,3469.0,Rhode Island
2936,2021-02-04,3527.0,Rhode Island
2937,2021-02-05,3591.0,Rhode Island
2938,2021-02-06,3653.0,Rhode Island
2939,2021-02-07,3719.0,Rhode Island
2940,2021-02-08,3770.0,Rhode Island
2941,2021-02-09,3820.0,Rhode Island
2942,2021-02-10,3913.0,Rhode Island
2943,2021-02-11,3977.0,Rhode Island
2944,2021-02-12,4048.0,Rhode Island
2945,2021-02-13,4115.0,Rhode Island
2946,2021-02-14,4188.0,Rhode Island
2947,2021-02-15,4245.0,Rhode Island
2948,2021-02-16,4302.0,Rhode Island
2949,2021-02-17,4402.0,Rhode Island
2950,2021-02-18,4472.0,Rhode Island
2951,2021-02-19,4550.0,Rhode Island
2952,2021-02-20,4624.0,Rhode Island
2953,2021-02-21,4703.0,Rhode Island
2954,2021-02-22,4766.0,Rhode Island
2955,2021-02-23,4830.0,Rhode Island
2956,2021-02-24,4936.0,Rhode Island
2957,2021-02-25,5014.0,Rhode Island
2958,2021-02-26,5098.0,Rhode Island
2959,2021-02-27,5179.0,Rhode Island
2960,2021-02-28,5265.0,Rhode Island
2961,2021-03-01,5334.0,Rhode Island
2962,2021-03-02,5404.0,Rhode Island
2963,2021-03-03,5518.0,Rhode Island
2964,2021-03-04,5602.0,Rhode Island
2965,2021-03-05,5693.0,Rhode Island
2966,2021-03-06,5781.0,Rhode Island
2967,2021-03-07,5874.0,Rhode Island
2968,2021-03-08,5950.0,Rhode Island
2969,2021-03-09,6026.0,Rhode Island
2970,2020-12-10,7146.0,Ohio
2971,2020-12-11,7306.0,Ohio
2972,2020-12-12,7377.0,Ohio
2973,2020-12-13,7503.0,Ohio
2974,2020-12-14,7576.0,Ohio
2975,2020-12-15,7617.0,Ohio
2976,2020-12-16,7688.0,Ohio
2977,2020-12-17,7835.0,Ohio
2978,2020-12-18,8009.0,Ohio
2979,2020-12-19,8103.0,Ohio
2980,2020-12-20,8253.0,Ohio
2981,2020-12-21,8345.0,Ohio
2982,2020-12-22,8397.0,Ohio
2983,2020-12-23,8487.0,Ohio
2984,2020-12-24,8650.0,Ohio
2985,2020-12-25,8842.0,Ohio
2986,2020-12-26,8953.0,Ohio
2987,2020-12-27,9120.0,Ohio
2988,2020-12-28,9228.0,Ohio
2989,2020-12-29,9297.0,Ohio
2990,2020-12-30,9403.0,Ohio
2991,2020-12-31,9585.0,Ohio
2992,2021-01-01,9797.0,Ohio
2993,2021-01-02,9924.0,Ohio
2994,2021-01-03,10109.0,Ohio
2995,2021-01-04,10235.0,Ohio
2996,2021-01-05,10320.0,Ohio
2997,2021-01-06,10443.0,Ohio
2998,2021-01-07,10644.0,Ohio
2999,2021-01-08,10875.0,Ohio
3000,2021-01-09,11020.0,Ohio
3001,2021-01-10,11224.0,Ohio
3002,2021-01-11,11367.0,Ohio
3003,2021-01-12,11469.0,Ohio
3004,2021-01-13,11610.0,Ohio
3005,2021-01-14,11830.0,Ohio
3006,2021-01-15,12081.0,Ohio
3007,2021-01-16,12244.0,Ohio
3008,2021-01-17,12467.0,Ohio
3009,2021-01-18,12628.0,Ohio
3010,2021-01-19,12747.0,Ohio
3011,2021-01-20,12906.0,Ohio
3012,2021-01-21,13145.0,Ohio
3013,2021-01-22,13416.0,Ohio
3014,2021-01-23,13598.0,Ohio
3015,2021-01-24,13841.0,Ohio
3016,2021-01-25,14020.0,Ohio
3017,2021-01-26,14157.0,Ohio
3018,2021-01-27,14334.0,Ohio
3019,2021-01-28,14593.0,Ohio
3020,2021-01-29,14885.0,Ohio
3021,2021-01-30,15085.0,Ohio
3022,2021-01-31,15348.0,Ohio
3023,2021-02-01,15546.0,Ohio
3024,2021-02-02,15701.0,Ohio
3025,2021-02-03,15896.0,Ohio
3026,2021-02-04,16176.0,Ohio
3027,2021-02-05,16489.0,Ohio
3028,2021-02-06,16708.0,Ohio
3029,2021-02-07,16992.0,Ohio
3030,2021-02-08,17209.0,Ohio
3031,2021-02-09,17382.0,Ohio
3032,2021-02-10,17597.0,Ohio
3033,2021-02-11,17897.0,Ohio
3034,2021-02-12,18231.0,Ohio
3035,2021-02-13,18470.0,Ohio
3036,2021-02-14,18775.0,Ohio
3037,2021-02-15,19011.0,Ohio
3038,2021-02-16,19203.0,Ohio
3039,2021-02-17,19437.0,Ohio
3040,2021-02-18,19759.0,Ohio
3041,2021-02-19,20114.0,Ohio
3042,2021-02-20,20374.0,Ohio
3043,2021-02-21,20699.0,Ohio
3044,2021-02-22,20956.0,Ohio
3045,2021-02-23,21167.0,Ohio
3046,2021-02-24,21421.0,Ohio
3047,2021-02-25,21764.0,Ohio
3048,2021-02-26,22142.0,Ohio
3049,2021-02-27,22421.0,Ohio
3050,2021-02-28,22768.0,Ohio
3051,2021-03-01,23045.0,Ohio
3052,2021-03-02,23276.0,Ohio
3053,2021-03-03,23550.0,Ohio
3054,2021-03-04,23915.0,Ohio
3055,2021-03-05,24315.0,Ohio
3056,2021-03-06,24616.0,Ohio
3057,2021-03-07,24985.0,Ohio
3058,2021-03-08,25283.0,Ohio
3059,2021-03-09,25533.0,Ohio
3060,2020-12-10,10588.0,Michigan
3061,2020-12-11,10682.0,Michigan
3062,2020-12-12,10792.0,Michigan
3063,2020-12-13,10937.0,Michigan
3064,2020-12-14,11097.0,Michigan
3065,2020-12-15,11110.0,Michigan
3066,2020-12-16,11224.0,Michigan
3067,2020-12-17,11424.0,Michigan
3068,2020-12-18,11525.0,Michigan
3069,2020-12-19,11675.0,Michigan
3070,2020-12-20,11814.0,Michigan
3071,2020-12-21,12005.0,Michigan
3072,2020-12-22,12023.0,Michigan
3073,2020-12-23,12147.0,Michigan
3074,2020-12-24,12354.0,Michigan
3075,2020-12-25,12465.0,Michigan
3076,2020-12-26,12621.0,Michigan
3077,2020-12-27,12772.0,Michigan
3078,2020-12-28,12970.0,Michigan
3079,2020-12-29,12997.0,Michigan
3080,2020-12-30,13130.0,Michigan
3081,2020-12-31,13349.0,Michigan
3082,2021-01-01,13470.0,Michigan
3083,2021-01-02,13635.0,Michigan
3084,2021-01-03,13798.0,Michigan
3085,2021-01-04,14008.0,Michigan
3086,2021-01-05,14042.0,Michigan
3087,2021-01-06,14186.0,Michigan
3088,2021-01-07,14418.0,Michigan
3089,2021-01-08,14548.0,Michigan
3090,2021-01-09,14726.0,Michigan
3091,2021-01-10,14899.0,Michigan
3092,2021-01-11,15121.0,Michigan
3093,2021-01-12,15163.0,Michigan
3094,2021-01-13,15317.0,Michigan
3095,2021-01-14,15561.0,Michigan
3096,2021-01-15,15702.0,Michigan
3097,2021-01-16,15890.0,Michigan
3098,2021-01-17,16075.0,Michigan
3099,2021-01-18,16308.0,Michigan
3100,2021-01-19,16359.0,Michigan
3101,2021-01-20,16524.0,Michigan
3102,2021-01-21,16780.0,Michigan
3103,2021-01-22,16932.0,Michigan
3104,2021-01-23,17131.0,Michigan
3105,2021-01-24,17327.0,Michigan
3106,2021-01-25,17572.0,Michigan
3107,2021-01-26,17632.0,Michigan
3108,2021-01-27,17808.0,Michigan
3109,2021-01-28,18077.0,Michigan
3110,2021-01-29,18239.0,Michigan
3111,2021-01-30,18450.0,Michigan
3112,2021-01-31,18657.0,Michigan
3113,2021-02-01,18915.0,Michigan
3114,2021-02-02,18983.0,Michigan
3115,2021-02-03,19170.0,Michigan
3116,2021-02-04,19452.0,Michigan
3117,2021-02-05,19625.0,Michigan
3118,2021-02-06,19848.0,Michigan
3119,2021-02-07,20067.0,Michigan
3120,2021-02-08,20338.0,Michigan
3121,2021-02-09,20415.0,Michigan
3122,2021-02-10,20613.0,Michigan
3123,2021-02-11,20908.0,Michigan
3124,2021-02-12,21092.0,Michigan
3125,2021-02-13,21327.0,Michigan
3126,2021-02-14,21558.0,Michigan
3127,2021-02-15,21841.0,Michigan
3128,2021-02-16,21928.0,Michigan
3129,2021-02-17,22138.0,Michigan
3130,2021-02-18,22446.0,Michigan
3131,2021-02-19,22641.0,Michigan
3132,2021-02-20,22888.0,Michigan
3133,2021-02-21,23131.0,Michigan
3134,2021-02-22,23428.0,Michigan
3135,2021-02-23,23524.0,Michigan
3136,2021-02-24,23745.0,Michigan
3137,2021-02-25,24067.0,Michigan
3138,2021-02-26,24274.0,Michigan
3139,2021-02-27,24534.0,Michigan
3140,2021-02-28,24789.0,Michigan
3141,2021-03-01,25099.0,Michigan
3142,2021-03-02,25205.0,Michigan
3143,2021-03-03,25438.0,Michigan
3144,2021-03-04,25774.0,Michigan
3145,2021-03-05,25992.0,Michigan
3146,2021-03-06,26264.0,Michigan
3147,2021-03-07,26532.0,Michigan
3148,2021-03-08,26856.0,Michigan
3149,2021-03-09,26971.0,Michigan
3150,2020-12-10,4111.0,Minnesota
3151,2020-12-11,4193.0,Minnesota
3152,2020-12-12,4224.0,Minnesota
3153,2020-12-13,4326.0,Minnesota
3154,2020-12-14,4385.0,Minnesota
3155,2020-12-15,4451.0,Minnesota
3156,2020-12-16,4475.0,Minnesota
3157,2020-12-17,4511.0,Minnesota
3158,2020-12-18,4599.0,Minnesota
3159,2020-12-19,4681.0,Minnesota
3160,2020-12-20,4763.0,Minnesota
3161,2020-12-21,4842.0,Minnesota
3162,2020-12-22,4915.0,Minnesota
3163,2020-12-23,4943.0,Minnesota
3164,2020-12-24,4994.0,Minnesota
3165,2020-12-25,5087.0,Minnesota
3166,2020-12-26,5142.0,Minnesota
3167,2020-12-27,5247.0,Minnesota
3168,2020-12-28,5321.0,Minnesota
3169,2020-12-29,5397.0,Minnesota
3170,2020-12-30,5430.0,Minnesota
3171,2020-12-31,5477.0,Minnesota
3172,2021-01-01,5576.0,Minnesota
3173,2021-01-02,5658.0,Minnesota
3174,2021-01-03,5757.0,Minnesota
3175,2021-01-04,5843.0,Minnesota
3176,2021-01-05,5926.0,Minnesota
3177,2021-01-06,5962.0,Minnesota
3178,2021-01-07,6020.0,Minnesota
3179,2021-01-08,6124.0,Minnesota
3180,2021-01-09,6196.0,Minnesota
3181,2021-01-10,6308.0,Minnesota
3182,2021-01-11,6395.0,Minnesota
3183,2021-01-12,6482.0,Minnesota
3184,2021-01-13,6523.0,Minnesota
3185,2021-01-14,6582.0,Minnesota
3186,2021-01-15,6692.0,Minnesota
3187,2021-01-16,6780.0,Minnesota
3188,2021-01-17,6892.0,Minnesota
3189,2021-01-18,6988.0,Minnesota
3190,2021-01-19,7081.0,Minnesota
3191,2021-01-20,7126.0,Minnesota
3192,2021-01-21,7192.0,Minnesota
3193,2021-01-22,7308.0,Minnesota
3194,2021-01-23,7393.0,Minnesota
3195,2021-01-24,7516.0,Minnesota
3196,2021-01-25,7615.0,Minnesota
3197,2021-01-26,7713.0,Minnesota
3198,2021-01-27,7763.0,Minnesota
3199,2021-01-28,7832.0,Minnesota
3200,2021-01-29,7953.0,Minnesota
3201,2021-01-30,8050.0,Minnesota
3202,2021-01-31,8175.0,Minnesota
3203,2021-02-01,8281.0,Minnesota
3204,2021-02-02,8385.0,Minnesota
3205,2021-02-03,8440.0,Minnesota
3206,2021-02-04,8515.0,Minnesota
3207,2021-02-05,8643.0,Minnesota
3208,2021-02-06,8741.0,Minnesota
3209,2021-02-07,8875.0,Minnesota
3210,2021-02-08,8985.0,Minnesota
3211,2021-02-09,9095.0,Minnesota
3212,2021-02-10,9154.0,Minnesota
3213,2021-02-11,9234.0,Minnesota
3214,2021-02-12,9368.0,Minnesota
3215,2021-02-13,9474.0,Minnesota
3216,2021-02-14,9613.0,Minnesota
3217,2021-02-15,9730.0,Minnesota
3218,2021-02-16,9845.0,Minnesota
3219,2021-02-17,9909.0,Minnesota
3220,2021-02-18,9995.0,Minnesota
3221,2021-02-19,10135.0,Minnesota
3222,2021-02-20,10245.0,Minnesota
3223,2021-02-21,10391.0,Minnesota
3224,2021-02-22,10514.0,Minnesota
3225,2021-02-23,10635.0,Minnesota
3226,2021-02-24,10704.0,Minnesota
3227,2021-02-25,10795.0,Minnesota
3228,2021-02-26,10941.0,Minnesota
